[ 2015-12-21T15:10:30+08:00 ] /iBE/admin.php | INFO: Tag[ app_begin ] --START--
[ 2015-12-21T16:43:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 220 行.
[ 2015-12-21T16:43:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 154 行.
[ 2015-12-21T16:43:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | NOTIC: [8] Undefined index: lastmodifytime 4c18d5952d0dbf1eedb8a1ec796fa788.php 第 177 行.
[ 2015-12-21T16:43:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | NOTIC: [8] Undefined index: lastmodifytime 4c18d5952d0dbf1eedb8a1ec796fa788.php 第 177 行.
[ 2015-12-21T16:43:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | INFO: Run ParseTemplate Behavior [ RunTime:0.101876s ]
[ 2015-12-21T16:43:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.101949s ]
[ 2015-12-21T16:43:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | INFO: Tag[ view_filter ] --START--
[ 2015-12-21T16:43:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | INFO: Run ContentReplace Behavior [ RunTime:0.001047s ]
[ 2015-12-21T16:43:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | INFO: Run TokenBuild Behavior [ RunTime:0.000919s ]
[ 2015-12-21T16:43:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000548s ]
[ 2015-12-21T16:43:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | INFO: Run ShowRuntime Behavior [ RunTime:0.000836s ]
[ 2015-12-21T16:43:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003567s ]
[ 2015-12-21T16:43:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | INFO: Tag[ view_end ] --START--
[ 2015-12-21T16:43:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | INFO: Run ShowPageTrace Behavior [ RunTime:0.000908s ]
[ 2015-12-21T16:43:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | INFO: Tag[ view_end ] --END-- [ RunTime:0.000994s ]
[ 2015-12-21T16:44:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | INFO: Tag[ route_check ] --START--
[ 2015-12-21T16:44:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | INFO: Run CheckRoute Behavior [ RunTime:0.001638s ]
[ 2015-12-21T16:44:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | INFO: Tag[ route_check ] --END-- [ RunTime:0.001728s ]
[ 2015-12-21T16:44:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2015-12-21T16:44:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | INFO: Tag[ app_begin ] --START--
[ 2015-12-21T16:44:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000966s ]
[ 2015-12-21T16:44:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001025s ]
[ 2015-12-21T16:44:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | NOTIC: [8192] mysql_connect(): The mysql extension is deprecated and will be removed in the future: use mysqli or PDO instead DbMysql.class.php 第 67 行.
[ 2015-12-21T16:44:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | SQL: SHOW COLUMNS FROM `ibe_article` [ RunTime:0.033665s ]
[ 2015-12-21T16:44:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 660 行.
[ 2015-12-21T16:44:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | SQL: SELECT COUNT(*) AS tp_count FROM `ibe_article` LIMIT 1   [ RunTime:0.000231s ]
[ 2015-12-21T16:44:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 660 行.
[ 2015-12-21T16:44:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | SQL: SELECT `id`,`subject`,`author`,`createtime` FROM `ibe_article` ORDER BY id desc LIMIT 0,8   [ RunTime:0.000351s ]
[ 2015-12-21T16:44:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | NOTIC: [8] A non well formed numeric value encountered IndexAction.class.php 第 131 行.
[ 2015-12-21T16:44:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | NOTIC: [8] Undefined index: lastmodifytime IndexAction.class.php 第 134 行.
[ 2015-12-21T16:44:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | NOTIC: [8] A non well formed numeric value encountered IndexAction.class.php 第 131 行.
[ 2015-12-21T16:44:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | NOTIC: [8] Undefined index: lastmodifytime IndexAction.class.php 第 134 行.
[ 2015-12-21T16:44:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | SQL: SHOW COLUMNS FROM `ibe_bookinfo` [ RunTime:0.023282s ]
[ 2015-12-21T16:44:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 660 行.
[ 2015-12-21T16:44:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | SQL: SELECT `book_id`,`book_name`,`book_author`,`owner_id`,`insert_time` FROM `ibe_bookinfo` ORDER BY book_id desc  [ RunTime:0.000381s ]
[ 2015-12-21T16:44:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | NOTIC: [8] A non well formed numeric value encountered IndexAction.class.php 第 54 行.
[ 2015-12-21T16:44:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | INFO: Tag[ view_template ] --START--
[ 2015-12-21T16:44:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | INFO: Run LocationTemplate Behavior [ RunTime:0.000833s ]
[ 2015-12-21T16:44:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | INFO: Tag[ view_template ] --END-- [ RunTime:0.000882s ]
[ 2015-12-21T16:44:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | INFO: Tag[ view_parse ] --START--
[ 2015-12-21T16:44:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 186 行.
[ 2015-12-21T16:44:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-12-21T16:44:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-12-21T16:44:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 186 行.
[ 2015-12-21T16:44:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-12-21T16:44:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-12-21T16:44:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-12-21T16:44:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-12-21T16:44:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-12-21T16:44:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-12-21T16:44:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-12-21T16:44:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-12-21T16:44:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-12-21T16:44:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-12-21T16:44:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-12-21T16:44:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-12-21T16:44:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-12-21T16:44:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-12-21T16:44:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-12-21T16:44:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-12-21T16:44:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-12-21T16:44:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-12-21T16:44:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-12-21T16:44:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-12-21T16:44:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-12-21T16:44:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-12-21T16:44:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-12-21T16:44:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-12-21T16:44:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-12-21T16:44:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-12-21T16:44:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-12-21T16:44:12+08:00 ] /iBE/admin.php/Index/index/username/php/bookQuery.php?book_name=1&__hash__=8d1412521732d0f79d3afdfb898e08b9_0946788d15fa8630cbaa6dd24b4e74e3 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
